335870	HDLBP	ADAR	Affinity Capture-Western	Wang Q (2005)	PUBMED:15723802	Q00341	P55265	Homo sapiens	Homo sapiens
3483701	PAK2	ADAR	Affinity Capture-MS	Buljan M (2020)	PUBMED:32707033	Q13177	P55265	Homo sapiens	Homo sapiens
3485642	CDKL2	ADAR	Affinity Capture-MS	Buljan M (2020)	PUBMED:32707033	Q92772	P55265	Homo sapiens	Homo sapiens
3488178	ACE2	ADAR	Affinity Capture-MS	Jin S (2022)	PUBMED:36057605	Q9BYF1	P55265	Homo sapiens	Homo sapiens
3502985	TIPARP	ADAR	Affinity Capture-MS	Chen H (2022)	PUBMED:35439318	Q7Z3E1	P55265	Homo sapiens	Homo sapiens
3512529	CCNF	ADAR	Affinity Capture-MS	Siebert A (2022)	PUBMED:36114006	P41002	P55265	Homo sapiens	Homo sapiens
3519880	TRIM67	ADAR	Affinity Capture-MS	Demirdizen E (2022)	PUBMED:36215168	Q6ZTA4	P55265	Homo sapiens	Homo sapiens
3524914	STIP1	ADAR	Affinity Capture-MS	Bhattacharya K (2020)	PUBMED:33239621	P31948	P55265	Homo sapiens	Homo sapiens
558080	ADARB1	PIN1	Affinity Capture-Western	Marcucci R (2011)	PUBMED:21847096	P78563	Q13526	Homo sapiens	Homo sapiens
558082	ADARB1	WWP2	Affinity Capture-Western	Marcucci R (2011)	PUBMED:21847096	P78563	O00308	Homo sapiens	Homo sapiens
565630	PPP2CB	ADARB1	Affinity Capture-MS	Glatter T (2009)	PUBMED:19156129	P62714	P78563	Homo sapiens	Homo sapiens
941521	ADARB1	BRIX1	Affinity Capture-MS	Li S (2014)	PUBMED:24778252	P78563	Q8TDN6	Homo sapiens	Homo sapiens
941522	ADARB1	C1orf35	Affinity Capture-MS	Li S (2014)	PUBMED:24778252	P78563	Q9BU76	Homo sapiens	Homo sapiens
941523	ADARB1	C7orf50	Affinity Capture-MS	Li S (2014)	PUBMED:24778252	P78563	Q9BRJ6	Homo sapiens	Homo sapiens
941524	ADARB1	CCDC124	Affinity Capture-MS	Li S (2014)	PUBMED:24778252	P78563	Q96CT7	Homo sapiens	Homo sapiens
941525	ADARB1	EBNA1BP2	Affinity Capture-MS	Li S (2014)	PUBMED:24778252	P78563	Q99848	Homo sapiens	Homo sapiens
941526	ADARB1	IFRD2	Affinity Capture-MS	Li S (2014)	PUBMED:24778252	P78563	Q12894	Homo sapiens	Homo sapiens
941527	ADARB1	NIFK	Affinity Capture-MS	Li S (2014)	PUBMED:24778252	P78563	Q9BYG3	Homo sapiens	Homo sapiens
941528	ADARB1	MRTO4	Affinity Capture-MS	Li S (2014)	PUBMED:24778252	P78563	Q9UKD2	Homo sapiens	Homo sapiens
941529	ADARB1	NOP16	Affinity Capture-MS	Li S (2014)	PUBMED:24778252	P78563	Q9Y3C1	Homo sapiens	Homo sapiens
941530	ADARB1	RRS1	Affinity Capture-MS	Li S (2014)	PUBMED:24778252	P78563	Q15050	Homo sapiens	Homo sapiens
941531	ADARB1	SDAD1	Affinity Capture-MS	Li S (2014)	PUBMED:24778252	P78563	Q9NVU7	Homo sapiens	Homo sapiens
941532	ADARB1	STRBP	Affinity Capture-MS	Li S (2014)	PUBMED:24778252	P78563	Q96SI9	Homo sapiens	Homo sapiens
941533	ADARB1	ZFR	Affinity Capture-MS	Li S (2014)	PUBMED:24778252	P78563	Q96KR1	Homo sapiens	Homo sapiens
942066	ADARB1	BRIX1	Affinity Capture-Western	Li S (2014)	PUBMED:24778252	P78563	Q8TDN6	Homo sapiens	Homo sapiens
942085	CCDC124	ADARB1	Affinity Capture-Western	Li S (2014)	PUBMED:24778252	Q96CT7	P78563	Homo sapiens	Homo sapiens
942086	EBNA1BP2	ADARB1	Affinity Capture-Western	Li S (2014)	PUBMED:24778252	Q99848	P78563	Homo sapiens	Homo sapiens
1064376	BMI1	ADARB1	Affinity Capture-MS	Cao Q (2014)	PUBMED:24457600	P35226	P78563	Homo sapiens	Homo sapiens
1442992	HNRNPA1	ADARB1	Affinity Capture-MS	Hein MY (2015)	PUBMED:26496610	P09651	P78563	Homo sapiens	Homo sapiens
1442993	TCF20	ADARB1	Affinity Capture-MS	Hein MY (2015)	PUBMED:26496610	Q9UGU0	P78563	Homo sapiens	Homo sapiens
1458475	Rpl35	ADARB1	Affinity Capture-MS	Hein MY (2015)	PUBMED:26496610	Q6ZWV7	P78563	Mus musculus	Homo sapiens
1458476	Ufl1	ADARB1	Affinity Capture-MS	Hein MY (2015)	PUBMED:26496610	Q8CCJ3	P78563	Mus musculus	Homo sapiens
2225071	CD97	ADARB1	Affinity Capture-MS	Huttlin EL (2017)	PUBMED:28514442	P48960	P78563	Homo sapiens	Homo sapiens
2377324	TRIM25	ADARB1	Affinity Capture-RNA	Choudhury NR (2017)	PUBMED:29117863	Q14258	P78563	Homo sapiens	Homo sapiens
2397514	HNRNPL	ADARB1	Affinity Capture-RNA	Fei T (2017)	PUBMED:28611215	P14866	P78563	Homo sapiens	Homo sapiens
2595021	RBX1	ADARB1	Affinity Capture-MS	Li Y (2018)	PUBMED:30349055	P62877	P78563	Homo sapiens	Homo sapiens
2872269	HNRNPH1	ADARB1	Affinity Capture-RNA	Uren PJ (2016)	PUBMED:26760575	P31943	P78563	Homo sapiens	Homo sapiens
3027136	ADARB1	RBM34	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P42696	Homo sapiens	Homo sapiens
3027998	ADARB1	DDX54	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q8TDD1	Homo sapiens	Homo sapiens
3028990	ADARB1	NSA2	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	O95478	Homo sapiens	Homo sapiens
3029519	ADARB1	PAPD5	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q8NDF8	Homo sapiens	Homo sapiens
3030136	ADARB1	RPL19	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P84098	Homo sapiens	Homo sapiens
3030143	ADARB1	RPL18	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q07020	Homo sapiens	Homo sapiens
3031394	ADARB1	RRS1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q15050	Homo sapiens	Homo sapiens
3031404	ADARB1	ZFR	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q96KR1	Homo sapiens	Homo sapiens
3032427	ADARB1	CCDC106	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9BWC9	Homo sapiens	Homo sapiens
3033830	ADARB1	BUD13	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9BRD0	Homo sapiens	Homo sapiens
3033934	ADARB1	RPL15	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P61313	Homo sapiens	Homo sapiens
3033935	ADARB1	RPL17	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P18621	Homo sapiens	Homo sapiens
3033936	ADARB1	RPL12	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P30050	Homo sapiens	Homo sapiens
3033937	ADARB1	RPL13	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P26373	Homo sapiens	Homo sapiens
3033939	ADARB1	RPL11	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P62913	Homo sapiens	Homo sapiens
3033942	ADARB1	RPL7A	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P62424	Homo sapiens	Homo sapiens
3034443	ADARB1	RPL7	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P18124	Homo sapiens	Homo sapiens
3035088	ADARB1	STAU1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	O95793	Homo sapiens	Homo sapiens
3037430	ADARB1	IMP4	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q96G21	Homo sapiens	Homo sapiens
3038371	ADARB1	DDX51	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q8N8A6	Homo sapiens	Homo sapiens
3038593	ADARB1	ZFP62	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q8NB50	Homo sapiens	Homo sapiens
3038670	ADARB1	UTP3	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9NQZ2	Homo sapiens	Homo sapiens
3039497	ADARB1	SRPK1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q96SB4	Homo sapiens	Homo sapiens
3039498	ADARB1	SRPK2	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P78362	Homo sapiens	Homo sapiens
3040617	ADARB1	RPL10A	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P62906	Homo sapiens	Homo sapiens
3040740	ADARB1	HP1BP3	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q5SSJ5	Homo sapiens	Homo sapiens
3040810	ADARB1	PURA	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q00577	Homo sapiens	Homo sapiens
3042457	ADARB1	RPL36AL	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q969Q0	Homo sapiens	Homo sapiens
3042641	ADARB1	SRSF8	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9BRL6	Homo sapiens	Homo sapiens
3042911	ADARB1	NOL12	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9UGY1	Homo sapiens	Homo sapiens
3043107	ADARB1	RPL27	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P61353	Homo sapiens	Homo sapiens
3043789	ADARB1	YBX3	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P16989	Homo sapiens	Homo sapiens
3045014	ADARB1	ZCCHC17	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9NP64	Homo sapiens	Homo sapiens
3045141	ADARB1	NGDN	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q8NEJ9	Homo sapiens	Homo sapiens
3045906	ILF3	ADARB1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	Q12906	P78563	Homo sapiens	Homo sapiens
3046945	ADARB1	ZNF689	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q96CS4	Homo sapiens	Homo sapiens
3047389	ADARB1	NKTR	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P30414	Homo sapiens	Homo sapiens
3048002	ADARB1	REXO4	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9GZR2	Homo sapiens	Homo sapiens
3048295	ADARB1	RPL21	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P46778	Homo sapiens	Homo sapiens
3050972	ADARB1	GZF1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9H116	Homo sapiens	Homo sapiens
3051480	ADARB1	TAF1D	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9H5J8	Homo sapiens	Homo sapiens
3052969	ADARB1	RRP12	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q5JTH9	Homo sapiens	Homo sapiens
3053132	ADARB1	UPF1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q92900	Homo sapiens	Homo sapiens
3054692	ADARB1	ZNF48	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q96MX3	Homo sapiens	Homo sapiens
3055477	ADARB1	DDX31	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9H8H2	Homo sapiens	Homo sapiens
3055501	ADARB1	NLE1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9NVX2	Homo sapiens	Homo sapiens
3056679	ADARB1	DDX56	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9NY93	Homo sapiens	Homo sapiens
3058185	ADARB1	ZNF800	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q2TB10	Homo sapiens	Homo sapiens
3058977	ADARB1	HIST1H2AG	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P0C0S8	Homo sapiens	Homo sapiens
3061517	ADARB1	SCAF1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9H7N4	Homo sapiens	Homo sapiens
3061738	ADARB1	RPS26	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P62854	Homo sapiens	Homo sapiens
3061755	ADARB1	DHX30	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q7L2E3	Homo sapiens	Homo sapiens
3062366	ADARB1	RPL31	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P62899	Homo sapiens	Homo sapiens
3062396	ADARB1	ZBTB41	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q5SVQ8	Homo sapiens	Homo sapiens
3062750	ADARB1	RRP8	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	O43159	Homo sapiens	Homo sapiens
3063137	ADARB1	C11orf57	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q6ZUT1	Homo sapiens	Homo sapiens
3063310	ADARB1	ZNF92	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q03936	Homo sapiens	Homo sapiens
3064147	ADARB1	RPLP1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P05386	Homo sapiens	Homo sapiens
3064148	ADARB1	RPLP0	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P05388	Homo sapiens	Homo sapiens
3064642	ADARB1	DKC1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	O60832	Homo sapiens	Homo sapiens
3064734	ADARB1	ZNF770	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q6IQ21	Homo sapiens	Homo sapiens
3066928	ADARB1	TTF1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q15361	Homo sapiens	Homo sapiens
3067018	ADARB1	NIP7	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9Y221	Homo sapiens	Homo sapiens
3067215	ADARB1	DDX50	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9BQ39	Homo sapiens	Homo sapiens
3068006	CD97	ADARB1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P48960	P78563	Homo sapiens	Homo sapiens
3068285	ADARB1	SPTY2D1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q68D10	Homo sapiens	Homo sapiens
3069109	ADARB1	CENPN	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q96H22	Homo sapiens	Homo sapiens
3070495	ADARB1	CHD3	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q12873	Homo sapiens	Homo sapiens
3071328	ADARB1	GLTSCR2	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9NZM5	Homo sapiens	Homo sapiens
3071334	ADARB1	ZBTB11	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	O95625	Homo sapiens	Homo sapiens
3072694	ADARB1	STRBP	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q96SI9	Homo sapiens	Homo sapiens
3072899	ADARB1	TAF1C	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q15572	Homo sapiens	Homo sapiens
3072900	ADARB1	TAF1B	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q53T94	Homo sapiens	Homo sapiens
3072901	ADARB1	TAF1A	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q15573	Homo sapiens	Homo sapiens
3073028	ADARB1	EBNA1BP2	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q99848	Homo sapiens	Homo sapiens
3073215	ADARB1	MPHOSPH10	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	O00566	Homo sapiens	Homo sapiens
3074201	ADARB1	ZNF354B	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q96LW1	Homo sapiens	Homo sapiens
3074767	ADARB1	RSBN1L	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q6PCB5	Homo sapiens	Homo sapiens
3075388	ADARB1	RPF2	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9H7B2	Homo sapiens	Homo sapiens
3075465	ADARB1	ZNF354A	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	O60765	Homo sapiens	Homo sapiens
3075992	ADARB1	ZNF629	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9UEG4	Homo sapiens	Homo sapiens
3076541	ADARB1	AATF	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9NY61	Homo sapiens	Homo sapiens
3077071	ADARB1	YTHDC2	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9H6S0	Homo sapiens	Homo sapiens
3077685	ADARB1	HNRNPC	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P07910	Homo sapiens	Homo sapiens
3078498	ADARB1	HIST1H1A	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q02539	Homo sapiens	Homo sapiens
3081338	ADARB1	ZCCHC6	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q5VYS8	Homo sapiens	Homo sapiens
3081593	ADARB1	GRSF1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q12849	Homo sapiens	Homo sapiens
3081606	ADARB1	RPL14	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P50914	Homo sapiens	Homo sapiens
3081635	ADARB1	SRSF1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q07955	Homo sapiens	Homo sapiens
3083424	ADARB1	RPL7L1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q6DKI1	Homo sapiens	Homo sapiens
3083592	ADARB1	NCL	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P19338	Homo sapiens	Homo sapiens
3083684	ADARB1	ZNF22	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P17026	Homo sapiens	Homo sapiens
3083758	ADARB1	RALY	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9UKM9	Homo sapiens	Homo sapiens
3084812	ADARB1	MYBBP1A	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9BQG0	Homo sapiens	Homo sapiens
3085187	ADARB1	RBM19	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9Y4C8	Homo sapiens	Homo sapiens
3086071	ADARB1	GTPBP4	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9BZE4	Homo sapiens	Homo sapiens
3086182	ADARB1	RPL18A	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q02543	Homo sapiens	Homo sapiens
3086333	ADARB1	ZC3HAV1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q7Z2W4	Homo sapiens	Homo sapiens
3087142	ADARB1	ZNF483	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q8TF39	Homo sapiens	Homo sapiens
3089539	ADARB1	ZNF768	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9H5H4	Homo sapiens	Homo sapiens
3090244	ADARB1	ZNF624	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9P2J8	Homo sapiens	Homo sapiens
3090785	ADARB1	NVL	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	O15381	Homo sapiens	Homo sapiens
3092717	ADARB1	PRPF4B	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q13523	Homo sapiens	Homo sapiens
3093183	ADARB1	WHSC1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	O96028	Homo sapiens	Homo sapiens
3094053	ADARB1	DDX21	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9NR30	Homo sapiens	Homo sapiens
3094481	ADARB1	CCDC86	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9H6F5	Homo sapiens	Homo sapiens
3094538	ADARB1	DAP3	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P51398	Homo sapiens	Homo sapiens
3096056	ADARB1	POP1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q99575	Homo sapiens	Homo sapiens
3096239	ADARB1	MOV10	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9HCE1	Homo sapiens	Homo sapiens
3096244	ADARB1	WDR36	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q8NI36	Homo sapiens	Homo sapiens
3096644	ADARB1	DNTTIP2	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q5QJE6	Homo sapiens	Homo sapiens
3096822	ADARB1	GTPBP10	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	A4D1E9	Homo sapiens	Homo sapiens
3096843	ADARB1	NOL10	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9BSC4	Homo sapiens	Homo sapiens
3097876	ADARB1	CENPV	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q7Z7K6	Homo sapiens	Homo sapiens
3099009	ADARB1	NOC4L	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9BVI4	Homo sapiens	Homo sapiens
3100478	ADARB1	RSBN1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q5VWQ0	Homo sapiens	Homo sapiens
3101413	ADARB1	STAU2	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9NUL3	Homo sapiens	Homo sapiens
3101596	ADARB1	RPF1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9H9Y2	Homo sapiens	Homo sapiens
3103638	ADARB1	URB1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	O60287	Homo sapiens	Homo sapiens
3103688	ADARB1	GLYR1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q49A26	Homo sapiens	Homo sapiens
3104275	ADARB1	BMS1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q14692	Homo sapiens	Homo sapiens
3105101	ADARB1	SURF6	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	O75683	Homo sapiens	Homo sapiens
3105990	ADARB1	PRR3	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P79522	Homo sapiens	Homo sapiens
3106975	ADARB1	IMP3	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9NV31	Homo sapiens	Homo sapiens
3107014	ADARB1	KIAA0020	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q15397	Homo sapiens	Homo sapiens
3107712	ADARB1	NMNAT1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9HAN9	Homo sapiens	Homo sapiens
3107977	ADARB1	RPL26	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P61254	Homo sapiens	Homo sapiens
3107979	ADARB1	RPL30	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P62888	Homo sapiens	Homo sapiens
3107980	ADARB1	RPL27A	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P46776	Homo sapiens	Homo sapiens
3107985	ADARB1	RPL29	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P47914	Homo sapiens	Homo sapiens
3109186	ADARB1	GLE1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q53GS7	Homo sapiens	Homo sapiens
3109326	ADARB1	RBM28	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9NW13	Homo sapiens	Homo sapiens
3110321	ADARB1	FTSJ3	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q8IY81	Homo sapiens	Homo sapiens
3110837	ADARB1	WDR46	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	O15213	Homo sapiens	Homo sapiens
3111328	ADARB1	GNL2	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q13823	Homo sapiens	Homo sapiens
3111791	ADARB1	CTCF	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P49711	Homo sapiens	Homo sapiens
3112570	ADARB1	MRPS9	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P82933	Homo sapiens	Homo sapiens
3112576	ADARB1	MRPS5	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P82675	Homo sapiens	Homo sapiens
3114098	ADARB1	LYAR	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9NX58	Homo sapiens	Homo sapiens
3114319	ADARB1	RSL1D1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	O76021	Homo sapiens	Homo sapiens
3114320	ADARB1	NOC2L	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9Y3T9	Homo sapiens	Homo sapiens
3114812	ADARB1	CDK12	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9NYV4	Homo sapiens	Homo sapiens
3115957	ADARB1	GNL3	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9BVP2	Homo sapiens	Homo sapiens
3116557	ADARB1	RPL13A	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P40429	Homo sapiens	Homo sapiens
3116559	ADARB1	ZNF771	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q7L3S4	Homo sapiens	Homo sapiens
3116664	ADARB1	RPLP2	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P05387	Homo sapiens	Homo sapiens
3116669	ADARB1	RPS3A	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P61247	Homo sapiens	Homo sapiens
3117321	ADARB1	DDX27	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q96GQ7	Homo sapiens	Homo sapiens
3120164	ADARB1	BRIX1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q8TDN6	Homo sapiens	Homo sapiens
3121050	ADARB1	PPAN-P2RY11	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9NQ55	Homo sapiens	Homo sapiens
3121442	ADARB1	RPL37A	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P61513	Homo sapiens	Homo sapiens
