Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Ubl conjugation pathway	40	7.005253940455342	0.004057297923314852	9960, 9320, 9101, 10193, 7322, 8315, 10075, 6477, 23321, 8450, 55284, 23327, 79699, 51366, 8945, 142678, 8924, 7337, 85015, 8925, 84461, 9354, 9810, 63893, 23014, 130507, 55230, 9099, 84749, 23358, 9690, 57534, 79269, 55236, 23077, 23352, 142689, 51433, 8239, 55958	491	281	5414	1.5696052068913033	0.7550449798158856	0.1276204619515399	0.12540739035700452
GOTERM_BP_DIRECT	GO:0008285~negative regulation of cell proliferation	22	3.852889667250438	0.004118217372379078	22933, 8575, 4771, 10193, 4089, 7248, 26038, 29117, 590, 22920, 2218, 1499, 324, 196528, 29883, 55626, 22809, 6878, 5745, 10397, 3636, 5925	448	127	4977	1.924458661417323	0.9998439219754202	1.0	1.0
GOTERM_MF_DIRECT	GO:0017137~Rab GTPase binding	14	2.4518388791593697	0.004379746269636289	23637, 64786, 125058, 23158, 134957, 22930, 27352, 57679, 23061, 57553, 636, 9779, 84079, 10397	457	64	5001	2.393804704595186	0.946008466274683	0.4854218782180221	0.484691920506416
GOTERM_BP_DIRECT	GO:0016236~macroautophagy	10	1.7513134851138354	0.004455077470026118	8897, 26100, 9821, 4077, 57521, 55626, 10452, 58528, 9927, 29979	448	37	4977	3.0025337837837838	0.9999239200375611	1.0	1.0
GOTERM_BP_DIRECT	GO:0031338~regulation of vesicle fusion	7	1.2259194395796849	0.0049918782213790236	23637, 27352, 23061, 64786, 125058, 9779, 23158	448	19	4977	4.092927631578948	0.9999758034757089	1.0	1.0
GOTERM_MF_DIRECT	GO:0032266~phosphatidylinositol-3-phosphate binding	7	1.2259194395796849	0.00538168026174682	57732, 3092, 23161, 26100, 25851, 55915, 56270	457	19	5001	4.031671081423471	0.9723597459851989	0.5112596248659479	0.5104908133999841
GOTERM_MF_DIRECT	GO:0005085~guanyl-nucleotide exchange factor activity	11	1.926444833625219	0.006182685986965014	57679, 7204, 201163, 23263, 8924, 6655, 84079, 10564, 22930, 5924, 23348	457	45	5001	2.6749817651349383	0.9838243592775211	0.5139357726664668	0.5131629369180962
UP_KEYWORDS	Guanine-nucleotide releasing factor	13	2.276707530647986	0.006555899836138217	8567, 9855, 7204, 57221, 23348, 57679, 23263, 6655, 9922, 84079, 10564, 5924, 8925	491	60	5414	2.389069925322471	0.897286273108987	0.1890284452753186	0.1857504953572495
GOTERM_CC_DIRECT	GO:0019898~extrinsic component of membrane	9	1.5761821366024518	0.007633351431470589	7175, 8897, 9810, 26100, 4771, 9855, 23230, 23001, 56270	466	33	5148	3.012875536480687	0.9623569748588546	0.5445124021115687	0.5432401768729903
GOTERM_MF_DIRECT	GO:0004842~ubiquitin-protein transferase activity	24	4.203152364273205	0.007874950325432674	9320, 9810, 10193, 63893, 7322, 8315, 10075, 6477, 23321, 23014, 130507, 55284, 9690, 23327, 57534, 79699, 51366, 23352, 8945, 7337, 142678, 8924, 8925, 55958	457	149	5001	1.762648142980923	0.9947920595006079	0.5818713296014142	0.5809963351208106
INTERPRO	IPR011993:Pleckstrin homology-like domain	25	4.378283712784588	0.008390799108244059	8897, 4771, 7204, 4651, 23001, 64759, 23348, 57569, 23263, 5335, 23637, 389072, 9855, 25851, 10818, 200734, 7094, 57679, 400745, 323, 400224, 6655, 9922, 5924, 8618	481	159	5291	1.729559748427673	0.9998284369689795	0.7808718108109243	0.7778363518767709
UP_SEQ_FEATURE	domain:PH 1	6	1.0507880910683012	0.00845752132431852	389072, 9855, 7204, 4651, 5335, 5924	489	15	5368	4.391002044989775	0.9999992340928803	0.6377739944111103	0.632776368174013
UP_SEQ_FEATURE	repeat:ANK 11	6	1.0507880910683012	0.00845752132431852	287, 288, 26057, 26115, 84079, 57182	489	15	5368	4.391002044989775	0.9999992340928803	0.6377739944111103	0.632776368174013
UP_KEYWORDS	Coiled coil	118	20.665499124343256	0.008518112929810705	9101, 8897, 6597, 7204, 26038, 56252, 23049, 55681, 91010, 23040, 201163, 11188, 636, 8924, 8925, 7175, 3092, 9354, 22883, 23215, 55210, 55854, 124930, 51773, 400224, 9748, 10144, 9881, 4077, 8315, 10193, 10075, 203238, 55227, 23263, 83891, 10111, 91949, 54938, 26093, 9135, 6262, 9810, 63893, 4089, 130507, 9371, 142, 57534, 27352, 9922, 85021, 9927, 4131, 128553, 10051, 9821, 4771, 4651, 7248, 23002, 22794, 134957, 51280, 1778, 10579, 58513, 55761, 6709, 56850, 84364, 9815, 8602, 10061, 92017, 29117, 23499, 79443, 80036, 29110, 324, 10902, 57553, 120892, 23131, 11276, 78999, 84872, 27291, 8618, 5361, 65981, 25929, 4673, 29966, 9043, 3064, 23347, 23348, 51061, 57724, 57169, 54971, 26057, 22809, 10274, 23637, 4163, 91584, 146057, 2776, 55275, 23195, 10847, 54862, 23230, 389840, 5924	491	1062	5414	1.225164064267934	0.9481754545709027	0.22671285182419262	0.2227814150873569
INTERPRO	IPR013164:Cadherin, N-terminal	8	1.4010507880910683	0.008624749242546212	27253, 56105, 56106, 56111, 54510, 56098, 56132, 56121	481	27	5291	3.2592592592592595	0.9998654211400193	0.7808718108109243	0.7778363518767709
UP_SEQ_FEATURE	topological domain:Cytoplasmic	79	13.835376532399298	0.009331955864216618	94005, 5066, 84918, 56098, 56132, 2195, 51280, 80762, 1139, 1138, 2028, 1136, 54510, 10893, 64072, 92293, 22883, 84749, 2040, 338567, 57633, 80036, 121665, 56105, 27253, 56106, 2678, 1464, 55576, 90701, 9429, 78999, 57719, 5789, 5745, 9487, 284161, 4074, 5361, 64137, 6653, 57282, 80146, 1954, 56111, 610, 23385, 5797, 9955, 5359, 80142, 1636, 9378, 6262, 91584, 8001, 4122, 8642, 8720, 9293, 80208, 56121, 2182, 80727, 81544, 2218, 23390, 1128, 201232, 2137, 4919, 2531, 55714, 6259, 747, 6857, 23190, 9927, 1889	489	668	5368	1.2982378800680847	0.9999998226301837	0.6731180338580596	0.6678434501087197
INTERPRO	IPR011989:Armadillo-like helical	21	3.677758318739054	0.009803041075588319	26958, 9320, 23001, 23002, 23167, 727957, 55681, 23049, 3064, 22920, 1499, 324, 79699, 57521, 23098, 120892, 23198, 6878, 5910, 10564, 5529	481	127	5291	1.8188976377952757	0.9999604164940292	0.7808718108109243	0.7778363518767709
GOTERM_MF_DIRECT	GO:0005200~structural constituent of cytoskeleton	10	1.7513134851138354	0.010011282329178257	3092, 287, 288, 6709, 10174, 636, 10376, 375790, 347733, 7094	457	41	5001	2.6690505417089185	0.9987580243734364	0.6657502748903541	0.6647491466574363
GOTERM_BP_DIRECT	GO:0016477~cell migration	13	2.276707530647986	0.010384353902768585	6198, 25, 8394, 2195, 64759, 91010, 23358, 55660, 2028, 324, 1464, 5335, 6624	448	64	4977	2.256591796875	0.9999999997650592	1.0	1.0
UP_SEQ_FEATURE	compositionally biased region:Poly-Ser	24	4.203152364273205	0.01049903466532904	7175, 8443, 25, 9855, 7204, 7248, 23001, 25851, 9480, 23499, 60509, 64759, 23005, 134957, 9371, 121665, 288, 151613, 51366, 55852, 57521, 10274, 405, 5458	489	153	5368	1.7219615862705	0.9999999748755561	0.7257457712408698	0.7200587941304832
INTERPRO	IPR009060:UBA-like	8	1.4010507880910683	0.010624106269536384	26043, 54472, 4077, 10075, 84959, 10102, 23358, 29979	481	28	5291	3.142857142857143	0.9999831421211766	0.7808718108109243	0.7778363518767709
INTERPRO	IPR018200:Peptidase C19, ubiquitin carboxyl-terminal hydrolase 2, conserved site	8	1.4010507880910683	0.010624106269536384	9960, 9101, 85015, 8239, 55230, 9099, 84749, 23358	481	28	5291	3.142857142857143	0.9999831421211766	0.7808718108109243	0.7778363518767709
GOTERM_CC_DIRECT	GO:0030054~cell junction	24	4.203152364273205	0.011302770818840641	9378, 8001, 4131, 6198, 9743, 22883, 55361, 26503, 134957, 1128, 1139, 23390, 1138, 400745, 85439, 1136, 2962, 1499, 23098, 120892, 375790, 10564, 6857, 8618	466	155	5148	1.7105357884535513	0.9922891954081006	0.6545631277174574	0.6530337746153138
GOTERM_CC_DIRECT	GO:0016020~membrane	105	18.388791593695274	0.012234824817148736	94005, 5144, 8897, 6597, 26038, 3241, 590, 2548, 51366, 11188, 636, 8924, 8925, 3092, 10818, 25998, 23215, 2040, 121665, 1982, 2319, 284161, 4074, 158747, 4077, 10075, 6653, 85439, 55227, 27067, 23385, 29883, 10111, 1636, 6262, 8443, 9810, 9931, 4641, 2182, 9371, 142, 1128, 2975, 6259, 9922, 309, 1889, 8575, 47, 5066, 4771, 7248, 23002, 2195, 55361, 2194, 394, 1778, 58513, 6709, 1499, 1938, 8602, 64072, 4141, 10061, 9392, 79443, 57679, 323, 1025, 1783, 84079, 5745, 3181, 23505, 25929, 4673, 9567, 23348, 146556, 55660, 26057, 6449, 5359, 5250, 8642, 200734, 79183, 26503, 2776, 55275, 23195, 26100, 54862, 2531, 23077, 23352, 54901, 55714, 8239, 10564, 3508, 55717	466	944	5148	1.2287680948570598	0.9948502267253686	0.6545631277174574	0.6530337746153138
GOTERM_MF_DIRECT	GO:0016874~ligase activity	20	3.502626970227671	0.012585612465862895	9320, 9354, 9810, 8315, 10075, 6477, 23321, 130507, 23327, 57534, 51366, 23077, 23352, 8945, 8803, 7337, 142678, 8924, 8925, 31	457	121	5001	1.8087780530589361	0.999780145725241	0.7608574808908023	0.7597133343029966
INTERPRO	IPR001394:Peptidase C19, ubiquitin carboxyl-terminal hydrolase 2	8	1.4010507880910683	0.012940049168124485	9960, 9101, 85015, 8239, 55230, 9099, 84749, 23358	481	29	5291	3.03448275862069	0.9999984882028702	0.8465826835072828	0.8432917887220261
INTERPRO	IPR000408:Regulator of chromosome condensation, RCC1	5	0.8756567425569177	0.01316357914102675	57679, 23077, 8924, 25998, 8925	481	11	5291	5.0	0.9999988024893148	0.8465826835072828	0.8432917887220261
UP_SEQ_FEATURE	repeat:RCC1 2	5	0.8756567425569177	0.013260585831316772	57679, 23077, 8924, 25998, 8925	489	11	5368	4.989775051124744	0.9999999997558228	0.8147893294131305	0.8084046029017559
UP_SEQ_FEATURE	repeat:RCC1 3	5	0.8756567425569177	0.013260585831316772	57679, 23077, 8924, 25998, 8925	489	11	5368	4.989775051124744	0.9999999997558228	0.8147893294131305	0.8084046029017559
UP_SEQ_FEATURE	repeat:RCC1 1	5	0.8756567425569177	0.013260585831316772	57679, 23077, 8924, 25998, 8925	489	11	5368	4.989775051124744	0.9999999997558228	0.8147893294131305	0.8084046029017559
UP_SEQ_FEATURE	repeat:WD 9	7	1.2259194395796849	0.014457027995594458	25929, 254065, 23005, 134957, 55717, 8925, 10885	489	23	5368	3.340979816840046	0.9999999999673347	0.8565789087389717	0.8498667171695885
UP_SEQ_FEATURE	domain:Rab-GAP TBC	7	1.2259194395796849	0.017836725396819422	23637, 27352, 23061, 64786, 125058, 9779, 23158	489	24	5368	3.201772324471711	0.9999999999998902	1.0	0.9927623642943305
GOTERM_MF_DIRECT	GO:0036459~thiol-dependent ubiquitinyl hydrolase activity	7	1.2259194395796849	0.018063954718102498	9960, 9101, 85015, 8239, 55230, 84749, 23358	457	24	5001	3.191739606126915	0.9999945633708763	1.0	0.9995388277350049
GOTERM_BP_DIRECT	GO:0010629~negative regulation of gene expression	10	1.7513134851138354	0.019173427346845982	80762, 29110, 201163, 29883, 3636, 2319, 25988, 1636, 5925, 219736	448	46	4977	2.415081521739131	1.0	1.0	1.0
INTERPRO	IPR011074:CRAL/TRIO, N-terminal domain	4	0.7005253940455342	0.01967487299242401	6397, 158747, 23541, 79183	481	7	5291	6.285714285714286	0.9999999986821433	1.0	0.9970817120622568
INTERPRO	IPR002048:EF-hand domain	12	2.1015761821366024	0.01968281514175295	80333, 58513, 6262, 23061, 2820, 6709, 84455, 5335, 23158, 3241, 23499, 85021	481	61	5291	2.1639344262295084	0.9999999986930839	1.0	0.9970817120622568
UP_KEYWORDS	Protease	26	4.553415061295972	0.020551098684723886	9960, 9101, 60509, 3416, 2028, 3818, 10893, 85015, 4326, 54858, 1636, 8720, 7511, 9512, 55230, 9099, 84749, 23358, 121665, 2678, 63929, 23173, 23473, 90701, 8239, 1889	491	181	5414	1.5839137626447322	0.9992419513839113	0.4919673389586466	0.4834361134275718
KEGG_PATHWAY	hsa00562:Inositol phosphate metabolism	8	1.4010507880910683	0.020906840935804	8396, 8897, 5335, 3631, 8394, 55361, 3636, 200576	175	35	2118	2.7663673469387753	0.9865692799710563	1.0	1.0
UP_KEYWORDS	Cell junction	30	5.253940455341506	0.02132806382768699	4131, 6198, 10174, 9743, 64759, 55361, 134957, 1139, 1138, 85439, 1499, 1136, 6624, 9378, 8001, 22883, 26503, 7094, 23390, 287, 1128, 288, 400745, 324, 23098, 120892, 375790, 10564, 6857, 8618	491	218	5414	1.5174050337263403	0.9994239652510768	0.4919673389586466	0.4834361134275718
INTERPRO	IPR000195:Rab-GTPase-TBC domain	7	1.2259194395796849	0.021514803997274765	23637, 27352, 23061, 64786, 125058, 9779, 23158	481	25	5291	3.08	0.9999999998093078	1.0	0.9970817120622568
GOTERM_CC_DIRECT	GO:0031410~cytoplasmic vesicle	16	2.8021015761821366	0.02216831939355969	22878, 4077, 4641, 25851, 80208, 55361, 200576, 29979, 79443, 57534, 2028, 120892, 636, 9779, 10564, 2319	466	95	5148	1.8605827874407048	0.9999319173545735	1.0	1.0
GOTERM_BP_DIRECT	GO:0042447~hormone catabolic process	3	0.5253940455341506	0.0227098204878052	3416, 1889, 1636	448	3	4977	11.109375	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0014910~regulation of smooth muscle cell migration	3	0.5253940455341506	0.0227098204878052	5361, 6653, 1636	448	3	4977	11.109375	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0010815~bradykinin catabolic process	3	0.5253940455341506	0.0227098204878052	3416, 7511, 1889	448	3	4977	11.109375	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0010506~regulation of autophagy	6	1.0507880910683012	0.023042446612078958	1612, 8396, 25, 120892, 58528, 9706	448	19	4977	3.508223684210526	1.0	1.0	1.0
INTERPRO	IPR002498:Phosphatidylinositol-4-phosphate 5-kinase, core	3	0.5253940455341506	0.02315882496915954	8396, 8394, 200576	481	3	5291	11.000000000000002	0.999999999966205	1.0	0.9970817120622568
INTERPRO	IPR027484:Phosphatidylinositol-4-phosphate 5-kinase, N-terminal domain	3	0.5253940455341506	0.02315882496915954	8396, 8394, 200576	481	3	5291	11.000000000000002	0.999999999966205	1.0	0.9970817120622568
INTERPRO	IPR027483:Phosphatidylinositol-4-phosphate 5-kinase, C-terminal	3	0.5253940455341506	0.02315882496915954	8396, 8394, 200576	481	3	5291	11.000000000000002	0.999999999966205	1.0	0.9970817120622568
UP_SEQ_FEATURE	short sequence motif:Nuclear localization signal 2	3	0.5253940455341506	0.02325295271603062	27067, 23210, 22794	489	3	5368	10.977505112474438	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	domain:PIPK	3	0.5253940455341506	0.02325295271603062	8396, 8394, 200576	489	3	5368	10.977505112474438	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	short sequence motif:Nuclear localization signal 1	3	0.5253940455341506	0.02325295271603062	27067, 23210, 22794	489	3	5368	10.977505112474438	1.0	1.0	0.9927623642943305
GOTERM_MF_DIRECT	GO:0016308~1-phosphatidylinositol-4-phosphate 5-kinase activity	3	0.5253940455341506	0.02338548669529606	8396, 8394, 200576	457	3	5001	10.943107221006565	0.99999985347535	1.0	1.0
UP_SEQ_FEATURE	topological domain:Extracellular	54	9.457092819614711	0.023464695322443597	84918, 56098, 56132, 2195, 80762, 1139, 1138, 2028, 1136, 54510, 10893, 64072, 92293, 22883, 57633, 80036, 56105, 27253, 56106, 2678, 1464, 55576, 9429, 78999, 57719, 5789, 5745, 284161, 5361, 64137, 6653, 57282, 1954, 56111, 23385, 5797, 5359, 1636, 9378, 91584, 8001, 8642, 9293, 80208, 56121, 80727, 81544, 1128, 201232, 4919, 55714, 6259, 747, 1889	489	447	5368	1.326141557211677	1.0	1.0	0.9927623642943305
GOTERM_BP_DIRECT	GO:0006414~translational elongation	5	0.8756567425569177	0.023831973401427207	54676, 9567, 1938, 29904, 10102	448	13	4977	4.272836538461538	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0046854~phosphatidylinositol phosphorylation	8	1.4010507880910683	0.024585360854700516	8396, 145567, 10818, 23167, 23049, 8394, 55361, 200576	448	33	4977	2.693181818181818	1.0	1.0	1.0
COG_ONTOLOGY	Cell division and chromosome partitioning / Cytoskeleton	5	0.8756567425569177	0.025923977292027743	57679, 23077, 8924, 25998, 8925	88	11	779	4.023760330578512	0.45344279708385427	0.5962514777166381	0.5962514777166381
SMART	SM00164:TBC	7	1.2259194395796849	0.026947387792989604	23637, 27352, 23061, 64786, 125058, 9779, 23158	310	23	2957	2.9030855539971947	0.9991541222062458	1.0	1.0
GOTERM_CC_DIRECT	GO:0005913~cell-cell adherens junction	21	3.677758318739054	0.027310792472776263	9101, 22905, 23499, 2194, 7094, 23348, 58513, 6709, 55854, 1499, 1983, 324, 1982, 54862, 5797, 9748, 51400, 1938, 6624, 10397, 2319	466	141	5148	1.6453291936809424	0.9999928728877898	1.0	1.0
UP_KEYWORDS	Cytoplasmic vesicle	26	4.553415061295972	0.027836741841631645	26958, 4077, 57221, 55681, 9043, 55361, 134957, 55626, 9779, 9135, 3092, 22905, 4641, 25851, 200734, 26503, 2040, 29979, 79443, 23390, 120892, 84079, 10564, 6857, 9706, 8618	491	186	5414	1.5413354356919167	0.9999427514666859	0.6019695423252843	0.5915307641346724
GOTERM_BP_DIRECT	GO:0051056~regulation of small GTPase mediated signal transduction	10	1.7513134851138354	0.028162670750306557	57569, 7204, 23263, 9743, 84253, 6655, 10144, 5924, 80728, 394	448	49	4977	2.267219387755102	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0034497~protein localization to pre-autophagosomal structure	4	0.7005253940455342	0.028611665108449053	22878, 26100, 56270, 9927	448	8	4977	5.554687499999999	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:1901214~regulation of neuron death	4	0.7005253940455342	0.028611665108449053	29110, 7248, 23098, 120892	448	8	4977	5.554687499999999	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006661~phosphatidylinositol biosynthetic process	7	1.2259194395796849	0.029489234069574075	8396, 8897, 3631, 8394, 55361, 3636, 200576	448	27	4977	2.8802083333333335	1.0	1.0	1.0
UP_SEQ_FEATURE	repeat:ANK 18	4	0.7005253940455342	0.029555081246850155	287, 288, 26057, 57182	489	8	5368	5.48875255623722	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	domain:Ig-like C2-type	4	0.7005253940455342	0.029555081246850155	57633, 4919, 7204, 5797	489	8	5368	5.48875255623722	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	repeat:ANK 17	4	0.7005253940455342	0.029555081246850155	287, 288, 26057, 57182	489	8	5368	5.48875255623722	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	repeat:ANK 19	4	0.7005253940455342	0.029555081246850155	287, 288, 26057, 57182	489	8	5368	5.48875255623722	1.0	1.0	0.9927623642943305
UP_KEYWORDS	Innate immunity	8	1.4010507880910683	0.02977448847945056	22933, 10623, 29110, 6397, 54472, 23098, 26057, 55718	491	34	5414	2.594465077273272	0.9999712954510285	0.6059984125817585	0.5954897695890112
GOTERM_MF_DIRECT	GO:0051019~mitogen-activated protein kinase binding	4	0.7005253940455342	0.029782272471964327	7175, 25, 4077, 1636	457	8	5001	5.471553610503283	0.9999999981463755	1.0	1.0
INTERPRO	IPR011992:EF-hand-like domain	13	2.276707530647986	0.029942310198933182	6262, 3241, 23499, 23158, 80333, 58513, 23061, 2820, 6709, 84455, 11276, 5335, 85021	481	73	5291	1.9589041095890412	0.999999999999974	1.0	0.9970817120622568
SMART	SM00330:PIPKc	3	0.5253940455341506	0.03040202722429879	8396, 8394, 200576	310	3	2957	9.538709677419355	0.9996632946705476	1.0	1.0
INTERPRO	IPR013320:Concanavalin A-like lectin/glucanase, subgroup	11	1.926444833625219	0.030417077387303034	9378, 6262, 1464, 5797, 23001, 375790, 22883, 2195, 4745, 84461, 8925	481	57	5291	2.1228070175438596	0.9999999999999843	1.0	0.9970817120622568
UP_SEQ_FEATURE	domain:SH3	11	1.926444833625219	0.03081395618895752	57524, 27352, 54440, 783, 6709, 25, 23263, 9743, 5335, 23499, 84959	489	57	5368	2.1184658988985756	1.0	1.0	0.9927623642943305
GOTERM_CC_DIRECT	GO:0005829~cytosol	144	25.21891418563923	0.03140293143421434	26958, 6198, 9101, 5144, 8897, 7322, 7204, 9743, 6477, 23167, 60509, 23049, 91010, 23327, 1457, 54472, 51005, 11188, 3631, 636, 5536, 6624, 759, 3636, 8925, 23210, 55170, 22920, 23173, 1983, 1982, 526, 10144, 5824, 10787, 8396, 25, 4077, 8315, 10193, 10075, 8394, 56270, 3416, 23382, 57521, 23263, 29883, 8945, 55626, 142678, 7337, 80142, 31, 9810, 8567, 63893, 4089, 4641, 125058, 9371, 57534, 27352, 55236, 1807, 51433, 6655, 55915, 9927, 8575, 4131, 47, 10051, 9821, 5189, 4651, 7248, 10174, 23002, 22794, 64118, 8450, 55361, 2194, 29904, 394, 1778, 3316, 6709, 1499, 145567, 84364, 5335, 9779, 1938, 5218, 8727, 4141, 7094, 287, 10623, 288, 57679, 29110, 324, 23098, 120892, 1783, 84079, 58528, 8618, 22933, 9320, 25929, 9567, 9043, 3064, 23348, 146556, 57569, 9836, 10274, 6449, 5359, 5910, 10397, 54858, 23637, 9855, 80208, 200734, 146057, 80728, 200576, 57732, 80333, 55275, 26100, 23230, 23198, 8239, 10564, 55718, 5924	466	1388	5148	1.1461082732433736	0.9999988270801347	1.0	1.0
UP_SEQ_FEATURE	domain:PH 2	5	0.8756567425569177	0.03232440360453409	389072, 9855, 7204, 4651, 5924	489	14	5368	3.920537540169442	1.0	1.0	0.9927623642943305
OMIM_DISEASE	114500~Colorectal cancer, somatic	4	0.7005253940455342	0.03348392325734337	4163, 1499, 324, 201163	111	9	1307	5.233233233233234	0.9975065624600234	1.0	1.0
UP_SEQ_FEATURE	compositionally biased region:Poly-Pro	20	3.502626970227671	0.037682508524496575	25, 23518, 10051, 9743, 7027, 9480, 22794, 60509, 3064, 23005, 23215, 288, 10847, 55852, 652991, 55626, 22809, 6655, 5925, 51439	489	136	5368	1.6143389871285938	1.0	1.0	0.9927623642943305
GOTERM_BP_DIRECT	GO:0016579~protein deubiquitination	8	1.4010507880910683	0.0380927139343107	9960, 9101, 85015, 8239, 55230, 9099, 84749, 23358	448	36	4977	2.46875	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007399~nervous system development	14	2.4518388791593697	0.03850903324270256	9201, 4131, 6597, 6477, 56132, 56121, 57282, 2218, 1128, 23040, 1136, 54510, 23230, 4745	448	85	4977	1.8297794117647057	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0001726~ruffle	8	1.4010507880910683	0.039142080122197394	57679, 25, 4771, 4651, 5335, 526, 6624, 7094	466	36	5148	2.4549356223175964	0.999999962144713	1.0	1.0
UP_KEYWORDS	Endosome	25	4.378283712784588	0.03959517071923728	9101, 9743, 6653, 55681, 55361, 57182, 80762, 23161, 56850, 83891, 11188, 142678, 9779, 9135, 9392, 200576, 57732, 79443, 55275, 124930, 23274, 120892, 84079, 10564, 2319	491	183	5414	1.5063492593458203	0.9999991504284215	0.7447814632607368	0.7318661777706662
GOTERM_BP_DIRECT	GO:0007050~cell cycle arrest	10	1.7513134851138354	0.039765001743634586	27352, 25, 323, 324, 1982, 7248, 57521, 58528, 5925, 9927	448	52	4977	2.136418269230769	1.0	1.0	1.0
UP_SEQ_FEATURE	repeat:TPR 3	13	2.276707530647986	0.04006411138640503	9652, 9881, 26115, 23523, 55761, 151613, 125488, 23230, 145567, 51433, 6449, 5536, 79809	489	76	5368	1.8777311376601011	1.0	1.0	0.9927623642943305
GOTERM_BP_DIRECT	GO:0060828~regulation of canonical Wnt signaling pathway	4	0.7005253940455342	0.04011292418510461	120892, 8945, 5218, 55608	448	9	4977	4.9375	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007157~heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	4	0.7005253940455342	0.04011292418510461	9378, 8642, 55714, 5789	448	9	4977	4.9375	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0016339~calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules	4	0.7005253940455342	0.04011292418510461	9378, 8642, 56132, 64072	448	9	4977	4.9375	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0016021~integral component of membrane	119	20.84063047285464	0.04018134408525052	56098, 56132, 57221, 590, 55284, 80762, 2548, 2820, 23161, 2028, 284339, 51366, 54510, 65258, 92293, 22883, 57633, 121665, 27253, 2678, 55210, 55852, 1464, 90701, 526, 5789, 5824, 10787, 9487, 284161, 4074, 158747, 10075, 6653, 23541, 80146, 55069, 23385, 5797, 10231, 80142, 1636, 6262, 9378, 8567, 9931, 4122, 8720, 25851, 130507, 2182, 2218, 23390, 80255, 4919, 55236, 6259, 1889, 9927, 51439, 6397, 5066, 25829, 84918, 2195, 134957, 1139, 1138, 1136, 11022, 10452, 64072, 10184, 389432, 23499, 84749, 79443, 80036, 56105, 56106, 10902, 9429, 57719, 78999, 375790, 5745, 23505, 64137, 9043, 23347, 51061, 57282, 28231, 1954, 23061, 56111, 54971, 9955, 5250, 8001, 91584, 8642, 27315, 9293, 56121, 26503, 81544, 171586, 2137, 2531, 23352, 195814, 54901, 84892, 54867, 55714, 747, 6857, 55717	466	1134	5148	1.1592751549833094	0.9999999761783387	1.0	1.0
GOTERM_CC_DIRECT	GO:0034045~pre-autophagosomal structure membrane	4	0.7005253940455342	0.04071269777445661	26100, 9821, 9706, 56270	466	9	5148	4.909871244635193	0.9999999812050211	1.0	1.0
UP_KEYWORDS	Neurodegeneration	22	3.852889667250438	0.04089840405189017	3092, 22933, 4141, 6653, 200205, 80208, 23321, 146057, 3064, 1778, 57679, 29110, 55275, 120892, 23230, 5832, 747, 1938, 5536, 10397, 3508, 9927	491	156	5414	1.5550159277246853	0.9999994689244273	0.7447814632607368	0.7318661777706662
BIOCARTA	h_wntPathway:WNT Signaling Pathway	5	0.8756567425569177	0.04105941091967035	1457, 1499, 324, 4089, 8945	49	16	556	3.5459183673469385	0.9934686317907075	1.0	1.0
UP_SEQ_FEATURE	repeat:ANK 16	4	0.7005253940455342	0.0413998919014249	287, 288, 26057, 57182	489	9	5368	4.87889116109975	1.0	1.0	0.9927623642943305
UP_SEQ_FEATURE	repeat:RCC1 5	4	0.7005253940455342	0.0413998919014249	57679, 23077, 8924, 8925	489	9	5368	4.87889116109975	1.0	1.0	0.9927623642943305
GOTERM_BP_DIRECT	GO:1902017~regulation of cilium assembly	6	1.0507880910683012	0.04178311353737774	23637, 27352, 23061, 64786, 125058, 9779	448	22	4977	3.0298295454545454	1.0	1.0	1.0
INTERPRO	IPR008936:Rho GTPase activation protein	7	1.2259194395796849	0.042442935400240744	5361, 57569, 91584, 9743, 10144, 80728, 394	481	29	5291	2.6551724137931036	1.0	1.0	0.9970817120622568
GOTERM_BP_DIRECT	GO:0071872~cellular response to epinephrine stimulus	3	0.5253940455341506	0.04273227339236404	22933, 6262, 5144	448	4	4977	8.332031249999998	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007185~transmembrane receptor protein tyrosine phosphatase signaling pathway	3	0.5253940455341506	0.04273227339236404	7204, 10818, 5789	448	4	4977	8.332031249999998	1.0	1.0	1.0
